OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,TotalAmount,PaymentMethod,OrderStatus,City,State,Country,SellerID
ORD0003902,2021-04-06,CUST-00350,Elizabeth Davis,PROD-2689,Milwaukee M18 Fuel Impact Driver,Tools & Home Improvement,Milwaukee,1,200.53,51.58,11.92,0.0,160.87,Credit Card,Delivered,Macon,GA,USA,SELL-848
ORD0003903,2020-04-26,CUST-12309,Michael Garcia,PROD-5783,Braun Series 7 Electric Razor,Health & Personal Care,Braun,2,151.17,0.0,24.19,0.0,326.53,Credit Card,Delivered,Macon,GA,USA,SELL-180
ORD0003904,2023-11-10,CUST-10127,Patricia Brown,PROD-6775,Fitbit Charge 5,Electronics,Fitbit,1,164.4,0.0,12.33,0.0,176.73,PayPal,Delivered,Cincinnati,OH,USA,SELL-522
ORD0003905,2020-12-28,CUST-00077,Linda Rodriguez,PROD-9765,Becoming,Books & Media,Michelle Obama,3,20.6,0.0,3.71,0.0,65.51,Credit Card,Delivered,Lansing,MI,USA,SELL-233
ORD0003906,2023-02-17,CUST-00595,James Williams,PROD-1247,Lavazza Super Crema Whole Bean Coffee,Grocery & Gourmet Food,Lavazza,1,26.38,0.0,2.18,8.99,37.55,Credit Card,Delivered,San Antonio,TX,USA,SELL-957
ORD0003907,2023-03-01,CUST-00590,David Martinez,PROD-5774,Under Armour Tech 2.0 Short Sleeve,Clothing & Fashion,Under Armour,6,29.22,22.46,9.55,0.0,162.41,Debit Card,Delivered,Worcester,MA,USA,SELL-524
ORD0003908,2022-10-27,CUST-00011,Elizabeth Davis,PROD-6545,Carhartt Men's K87 Pocket T-Shirt,Clothing & Fashion,Carhartt,1,19.78,7.47,1.09,8.99,22.39,Credit Card,Delivered,New York,NY,USA,SELL-306
ORD0003909,2023-06-01,CUST-14182,Mary Johnson,PROD-7646,Calvin Klein Cotton Classics Boxer Briefs,Clothing & Fashion,Calvin Klein,3,46.8,47.11,8.28,0.0,101.57,Debit Card,Delivered,Buffalo,NY,USA,SELL-700
ORD0003910,2020-05-10,CUST-02983,Robert Miller,PROD-4592,Theragun Pro G4,Sports & Fitness,Therabody,1,579.33,200.01,33.66,32.26,0.0,Credit Card,Cancelled,Buffalo,NY,USA,SELL-190
ORD0003911,2024-10-20,CUST-14595,John Smith,PROD-6127,Catan Board Game,Toys & Games,Catan Studio,3,58.55,0.0,9.31,0.0,184.96,PayPal,Delivered,Richmond,VA,USA,SELL-426
ORD0003912,2022-08-08,CUST-05977,James Williams,PROD-5924,N3utrog3n4 Hydro Boost W4t3r G3l,Health & Personal Care,Neutrogena,1,19.74,3.24,0.87,8.99,26.36,Credit Card,Shipped,Virginia Beach,VA,USA,SELL-341
ORD0003913,2021-04-15,CUST-00448,Michael Garcia,PROD-3666,Waterpik Aquarius Water Flosser,Health & Personal Care,Waterpik,1,69.97,0.0,5.6,0.0,75.57,PayPal,Delivered,Savannah,GA,USA,SELL-722
ORD0003914,2022-06-06,CUST-00033,Mary Johnson,PROD-6706,Hanes Men's ComfortSoft T-Shirt 6-Pack,Clothing & Fashion,Hanes,1,25.46,0.0,1.91,8.99,36.36,Credit Card,Delivered,Columbus,OH,USA,SELL-487
ORD0003915,2024-08-15,CUST-07616,Mary Johnson,PROD-2598,Aveeno Daily Moisturizing Lotion,Health & Personal Care,Aveeno,3,14.67,11.31,3.35,5.99,42.04,Credit Card,Delivered,Chicago,IL,USA,SELL-321
ORD0003916,2023-08-17,CUST-00328,James Williams,PROD-3091,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,3,47.37,0.0,0.0,12.82,154.93,Debit Card,Delivered,Nashua,NH,USA,SELL-322
ORD0003917,2023-06-09,CUST-00618,Jennifer Jones,PROD-8692,Clif Bar Energy Bars 12-Pack,Grocery & Gourmet Food,Clif Bar,1,16.14,2.32,1.42,5.99,21.23,PayPal,Processing,Chicago,IL,USA,SELL-414
ORD0003918,2024-12-02,CUST-11051,,PROD-1259,Nest Learning Thermostat,Tools & Home Improvement,Google,6,304.49,482.7,112.92,0.0,1457.16,Debit Card,Delivered,Mesa,AZ,USA,SELL-268
ORD0003919,2020-06-02,CUST-13997,Linda Rodriguez,PROD-6820,Anker 737 Power Bank,Electronics,Anker,1,156.28,0.0,9.38,0.0,165.66,Credit Card,Delivered,Erie,PA,USA,SELL-806
ORD0003920,2021-05-26,CUST-09831,Elizabeth Davis,PROD-6684,M4cBook Air M2,Electronics,Apple,1,1180.59,780.16,21.22,0.0,421.65,Credit Card,Delivered,Richmond,VA,USA,SELL-988
ORD0003921,2024-11-29,CUST-10229,John Smith,PROD-6062,KitchenAid Artisan Series Mixer,Home & Kitchen,KitchenAid,1,534.42,140.89,27.55,23.01,444.09,Debit Card,Shipped,Miami,FL,USA,SELL-890
ORD0003922,2020-04-17,CUST-10438,David Martinez,PROD-6468,Theragun Pro G4,Sports & Fitness,Therabody,1,579.86,0.0,40.59,23.66,644.11,Credit Card,Delivered,Tampa,FL,USA,SELL-857
ORD0003923,2021-03-25,CUST-05843,Linda Rodriguez,PROD-4661,Neutrogena Hydro Boost Water Gel,Health & Personal Care,Neutrogena,3,20.21,0.0,0.0,0.0,60.63,PayPal,Delivered,Manchester,NH,USA,SELL-100
ORD0003924,2021-12-19,CUST-00719,Patricia Brown,PROD-8491,Instant Pot Duo 7-in-1,Home & Kitchen,Instant Pot,1,98.28,0.0,8.72,31.56,138.56,Debit Card,Delivered,Buffalo,NY,USA,SELL-348
ORD0003925,2020-12-08,CUST-00213,Elizabeth Davis,PROD-6018,Blue Yeti USB Microphone,Office Products,Blue,1,130.9,0.0,12.11,0.0,143.01,Credit Card,Delivered,San Diego,CA,USA,SELL-618
ORD0003926,2024-10-05,CUST-01197,Linda Rodriguez,PROD-4389,Th3 Midnight Libr4ry,Books & Media,Matt Haig,1,18.31,2.4,1.11,7.99,25.01,Google Pay,Delivered,Charlotte,NC,USA,SELL-360
ORD0003927,2024-08-20,CUST-01393,Mary Johnson,PROD-7328,KitchenAid Artisan Series Mixer,Home & Kitchen,KitchenAid,1,503.49,84.77,27.74,25.77,472.23,Credit Card,Delivered,Newark,NJ,USA,SELL-720
ORD0003928,2020-07-10,CUST-00059,Mary Johnson,PROD-9001,Shark NV352 Navigator Lift-Away,Home & Kitchen,Shark,1,193.22,61.97,7.88,21.27,160.4,Credit Card,Delivered,Erie,PA,USA,SELL-975
ORD0003929,2020-12-24,CUST-00022,John Smith,PROD-6366,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,2,45.74,0.0,4.85,32.37,128.7,Debit Card,Delivered,Richmond,VA,USA,SELL-448
ORD0003930,2024-02-28,CUST-08168,Jennifer Jones,PROD-8330,Tostitos Scoops Tortilla Chips,Grocery & Gourmet Food,Tostitos,1,5.89,0.0,0.39,8.99,15.27,BNPL,Delivered,Jersey City,NJ,USA,SELL-234
ORD0003931,2024-02-17,CUST-09232,John Smith,PROD-3162,Post-it Super Sticky Notes,Office Products,3M,2,17.42,0.0,2.31,8.99,46.14,Debit Card,Delivered,Newark,NJ,USA,SELL-238
ORD0003932,2022-12-17,CUST-00271,James Williams,PROD-3751,Exploding Kittens Card Game,Toys & Games,Exploding Kittens,6,21.82,0.0,7.86,0.0,138.78,Credit Card,Delivered,Allentown,PA,USA,SELL-352
ORD0003933,2021-10-25,CUST-04704,Robert Miller,PROD-7761,Iron Gym Total Upper Body Workout Bar,Sports & Fitness,Iron Gym,3,32.23,0.0,6.77,18.19,121.65,Debit Card,Delivered,Charlotte,NC,USA,SELL-391
ORD0003934,2024-04-08,CUST-10989,Elizabeth Davis,PROD-6683,Nest Learning Thermostat,Tools & Home Improvement,Google,1,289.52,44.57,17.15,0.0,262.1,BNPL,Delivered,Charlotte,NC,USA,SELL-876
ORD0003935,2024-09-09,CUST-00006,Mary Johnson,PROD-1920,Kindle Paperwhite,Electronics,Amazon,4,158.58,71.09,57.73,0.0,620.96,Credit Card,Delivered,Naperville,IL,USA,SELL-198
ORD0003936,2023-11-13,CUST-06576,Linda Rodriguez,PROD-7284,Under Armour Tech 2.0 Short Sleeve,Clothing & Fashion,Under Armour,1,28.96,0.0,2.97,7.99,39.92,PayPal,Delivered,Aurora,IL,USA,SELL-258
ORD0003937,2020-08-16,CUST-00120,David Martinez,PROD-9846,Milwaukee M18 Fuel Impact Driver,Tools & Home Improvement,Milwaukee,1,192.37,24.14,14.13,0.0,182.36,Credit Card,Delivered,Mesa,AZ,USA,SELL-679
ORD0003938,2023-12-17,CUST-14586,Michael Garcia,PROD-6232,Crocs Classic Clogs,Clothing & Fashion,Crocs,1,55.8,0.0,5.16,0.0,60.96,Credit Card,Processing,San Jose,CA,USA,SELL-950
ORD0003939,2023-08-05,CUST-12829,Michael Garcia,PROD-6947,Under Armour Tech 2.0 Short Sleeve,Clothing & Fashion,Under Armour,1,26.87,0.0,2.22,7.99,37.08,Apple Pay,Delivered,Houston,TX,USA,SELL-850
ORD0003940,2022-10-25,CUST-11339,Mary Johnson,PROD-8435,Post-it Super Sticky Notes,Office Products,3M,1,17.03,10.11,0.55,7.99,15.46,Credit Card,Delivered,Atlanta,GA,USA,SELL-497
ORD0003941,2023-12-02,CUST-11846,James Williams,PROD-8889,Hanes Men's ComfortSoft T-Shirt 6-Pack,Clothing & Fashion,Hanes,3,26.85,0.0,7.45,0.0,88.0,Credit Card,Delivered,San Jose,CA,USA,SELL-913
ORD0003942,2024-07-12,CUST-14103,Elizabeth Davis,PROD-3744,Vicks DayQuil/NyQuil Combo Pack,Health & Personal Care,Vicks,5,20.05,0.0,0.0,0.0,100.25,Credit Card,Delivered,Portland,OR,USA,SELL-919
ORD0003943,2021-12-08,CUST-00167,Elizabeth Davis,PROD-8022,Samsung Galaxy S23,Electronics,Samsung,1,794.95,244.93,36.44,0.0,-586.46,BNPL,Returned,Jersey City,NJ,USA,SELL-427
ORD0003944,2022-11-01,CUST-06411,James Williams,PROD-8566,Tostitos Scoops Tortilla Chips,Grocery & Gourmet Food,Tostitos,1,5.15,1.0,0.39,8.99,13.53,Credit Card,Delivered,Nashville,TN,USA,SELL-121
ORD0003945,2023-02-07,CUST-00063,Mary Johnson,PROD-3009,Cards Against Humanity,Toys & Games,Cards Against Humanity,1,32.84,5.41,2.61,7.99,38.03,Debit Card,Delivered,Memphis,TN,USA,SELL-282
ORD0003946,2021-08-20,CUST-00167,Robert Miller,PROD-7524,The Seven Husbands of Evelyn Hugo,Books & Media,Taylor Jenkins Reid,4,14.28,11.06,4.72,0.0,50.78,Credit Card,Delivered,Aurora,IL,USA,SELL-817
ORD0003947,2024-11-27,CUST-11227,David Martinez,PROD-3979,Columbia Men's Watertight II Jacket,Clothing & Fashion,Columbia,1,88.55,0.0,0.0,0.0,-88.55,Credit Card,Returned,Salem,OR,USA,SELL-423
ORD0003948,2024-07-10,CUST-02736,Jennifer Jones,PROD-3391,Samsung Galaxy S23,Electronics,Samsung,1,892.89,148.54,59.55,0.0,803.9,Google Pay,Delivered,Augusta,GA,USA,SELL-179
ORD0003949,2021-03-28,CUST-00551,Michael Garcia,PROD-9175,Epson EcoTank ET-2800,Office Products,Epson,2,262.13,0.0,46.53,0.0,570.79,Credit Card,Delivered,Rochester,NY,USA,SELL-805
ORD0003950,2022-07-16,CUST-00405,James Williams,PROD-8240,Black+Decker 20V Max Pivot Vac,Tools & Home Improvement,Black+Decker,1,82.54,44.18,3.16,0.0,41.52,Credit Card,Cancelled,Fort Worth,TX,USA,SELL-641
ORD0003951,2022-03-08,CUST-04298,Jennifer Jones,PROD-2001,Ninja Professional Blender,Home & Kitchen,Ninja,3,102.62,0.0,27.32,29.95,365.13,Credit Card,Delivered,Buffalo,NY,USA,SELL-463
ORD0003952,2020-12-15,CUST-03254,Patricia Brown,PROD-5645,HP OfficeJet Pro 8025e,Office Products,HP,1,185.35,0.0,14.83,0.0,200.18,Debit Card,Delivered,Atlanta,GA,USA,SELL-339
ORD0003953,2023-07-10,CUST-00377,Robert Miller,PROD-3255,Ninja Professional Blender,Home & Kitchen,Ninja,4,105.93,0.0,33.9,20.89,478.51,Credit Card,Delivered,Savannah,GA,USA,SELL-497
ORD0003954,2023-09-01,CUST-00652,Mary Johnson,PROD-7373,Carhartt Men's K87 Pocket T-Shirt,Clothing & Fashion,CARHARTT,1,22.41,0.0,1.88,5.99,30.28,PayPal,Delivered,Mesa,AZ,USA,SELL-173
ORD0003955,2021-12-02,CUST-00150,Linda Rodriguez,PROD-9025,Peloton Bike+,Sports & Fitness,Peloton,1,2578.33,0.0,161.15,26.32,2765.8,Credit Card,Delivered,Worcester,MA,USA,SELL-850
ORD0003956,2020-12-25,CUST-14554,Elizabeth Davis,PROD-6150,Neutrogena Hydro Boost Water Gel,Health & Personal Care,Neutrogena,1,18.1,2.49,1.29,7.49,24.39,Debit Card,Delivered,Fort Worth,TX,USA,SELL-623
ORD0003957,2023-12-29,CUST-13922,John Smith,PROD-7520,BIC Round Stic Xtra Life Ball Pen,Office Products,BIC,3,6.54,6.5,1.25,8.99,23.36,Apple Pay,Delivered,Memphis,TN,USA,SELL-751
ORD0003958,2024-10-03,CUST-02723,Robert Miller,PROD-3290,Cuisinart 14-Cup Food Processor,Home & Kitchen,Cuisinart,2,296.72,74.08,32.46,23.27,575.09,Credit Card,Delivered,Worcester,MA,USA,SELL-523
ORD0003959,2023-03-14,CUST-00422,Elizabeth Davis,PROD-4643,Carhartt Men's K87 Pocket T-Shirt,Clothing & Fashion,Carhartt,1,21.34,0.0,1.97,8.99,32.3,PayPal,Delivered,Sacramento,CA,USA,SELL-896
ORD0003960,2020-04-30,CUST-03127,Mary Johnson,PROD-6529,Herman Miller Aeron Chair,Office Products,Herman Miller,1,1334.95,0.0,80.1,0.0,1415.05,Debit Card,Delivered,Lansing,MI,USA,SELL-674
ORD0003961,2023-01-14,CUST-10588,Mary Johnson,PROD-2777,DEWALT 20V Max Cordless Drill,Tools & Home Improvement,DEWALT,1,171.03,0.0,9.06,0.0,180.09,Apple Pay,Delivered,Virginia Beach,VA,USA,SELL-892
ORD0003962,2021-01-03,CUST-14358,John Smith,PROD-8368,BIC Round Stic Xtra Life Ball Pen,Office Products,BIC,3,6.5,0.0,1.29,11.24,32.03,PayPal,Delivered,Jersey City,NJ,USA,SELL-524
ORD0003963,2024-01-07,CUST-00564,James Williams,PROD-3527,Bowflex SelectTech 552 Dumbbells,Sports & Fitness,Bowflex,5,497.3,0.0,174.06,14.17,2674.73,PayPal,Processing,Raleigh,NC,USA,SELL-982
ORD0003964,2021-05-05,CUST-06308,Elizabeth Davis,PROD-1198,Fitbit Charge 5,Electronics,Fitbit,1,155.81,0.0,9.35,0.0,165.16,Credit Card,Shipped,Grand Rapids,MI,USA,SELL-462
ORD0003965,2023-06-15,CUST-10712,Patricia Brown,PROD-6279,Manduka PRO Yoga Mat,Sports & Fitness,Manduka,1,138.83,0.0,11.45,25.92,176.2,Credit Card,Delivered,Dallas,TX,USA,SELL-546
ORD0003966,2024-12-11,CUST-04761,Elizabeth Davis,PROD-3481,Nerf Elite 2.0 Commander RD-6,Toys & Games,Nerf,1,14.55,0.0,0.0,7.99,22.54,Credit Card,Processing,Portland,OR,USA,SELL-200
ORD0003967,2024-11-27,CUST-00480,Robert Miller,PROD-2458,Clif Bar Energy Bars 12-Pack,Grocery & Gourmet Food,Clif Bar,5,18.4,33.95,3.85,0.0,61.9,Credit Card,Delivered,Jersey City,NJ,USA,SELL-389
ORD0003968,2023-06-05,CUST-13853,James Williams,PROD-8715,Columbia Men's Watertight II Jacket,Clothing & Fashion,Columbia,3,81.78,0.0,0.0,0.0,245.34,Debit Card,Delivered,Manchester,NH,USA,SELL-633
ORD0003969,2024-04-05,CUST-08878,Michael Garcia,PROD-7342,Bowflex SelectTech 552 Dumbbells,Sports & Fitness,Bowflex,3,508.9,0.0,106.87,20.89,1654.46,Credit Card,Delivered,Raleigh,NC,USA,SELL-695
ORD0003970,2023-03-07,CUST-00236,,PROD-6062,Quest Nutrition High Protein Bars,Health & Personal Care,Quest,1,27.58,2.89,1.98,8.99,35.66,Credit Card,Delivered,Atlanta,GA,USA,SELL-759
ORD0003971,2024-11-21,CUST-00241,Elizabeth Davis,PROD-9990,Adidas Essentials Track Jacket,Clothing & Fashion,Adidas,3,56.82,21.7,9.3,0.0,158.06,Google Pay,Cancelled,Worcester,MA,USA,SELL-726
ORD0003972,2023-10-23,CUST-03056,Mary Johnson,PROD-6447,Columbia Men's Watertight II Jacket,Clothing & Fashion,Columbia,1,85.36,31.85,3.55,0.0,57.06,Debit Card,Delivered,Newark,NJ,USA,SELL-732
ORD0003973,2020-12-10,CUST-10670,Michael Garcia,PROD-8881,Sony WH-1000XM5 Headphones,Electronics,Sony,1,392.5,61.56,0.0,0.0,330.94,PayPal,Delivered,Salem,OR,USA,SELL-663
ORD0003974,2024-10-22,CUST-00748,John Smith,PROD-7059,The Seven Husbands of Evelyn Hugo,Books & Media,Taylor Jenkins Reid,1,17.13,4.54,0.79,8.99,22.37,Credit Card,Delivered,Worcester,MA,USA,SELL-888
ORD0003975,2022-04-29,CUST-00659,James Williams,PROD-6263,Squishmallows 12-inch Plush,Toys & Games,Kellytoy,1,21.48,0.0,1.5,8.99,31.97,Credit Card,Delivered,Charlotte,NC,USA,SELL-815
ORD0003976,2022-09-02,CUST-09082,Linda Rodriguez,PROD-4911,The Seven Husbands of Evelyn Hugo,Books & Media,Taylor Jenkins Reid,1,15.21,0.0,1.25,7.99,24.45,Debit Card,Shipped,Houston,TX,USA,SELL-941
ORD0003977,2024-09-24,CUST-10955,John Smith,PROD-1720,Gorilla Glue 2-Pack,Tools & Home Improvement,Gorilla,1,9.39,0.96,0.71,5.99,15.13,Debit Card,Delivered,Mesa,AZ,USA,SELL-402
ORD0003978,2021-09-26,CUST-03863,James Williams,PROD-6049,Ticket to Ride Board Game,Toys & Games,Days of Wonder,5,45.65,36.77,19.63,0.0,211.11,Credit Card,Delivered,Naperville,IL,USA,SELL-205
ORD0003979,2021-10-12,CUST-14639,Linda Rodriguez,PROD-7217,Ticket to Ride Board Game,Toys & Games,Days of Wonder,1,47.96,0.0,2.88,0.0,50.84,Credit Card,Delivered,Grand Rapids,MI,USA,SELL-472
ORD0003980,2021-05-03,CUST-13779,Robert Miller,PROD-6257,Peloton Bike+,Sports & Fitness,Peloton,3,2660.08,1504.46,599.01,25.73,7100.52,Debit Card,Delivered,Los Angeles,CA,USA,SELL-624
ORD0003981,2020-11-27,CUST-13665,Linda Rodriguez,PROD-4451,Kind Bars Dark Chocolate Nuts & Sea Salt,Grocery & Gourmet Food,KIND,1,17.67,8.95,0.77,9.99,19.48,Debit Card,Processing,Unknown,NY,USA,SELL-486
ORD0003982,2024-12-17,CUST-07994,Linda Rodriguez,PROD-6048,iPhone 15 Pro,Electronics,Apple,3,1119.34,2324.7,72.33,0.0,1105.65,Debit Card,Delivered,Tampa,FL,USA,SELL-626
ORD0003983,2022-02-24,CUST-00363,Robert Miller,PROD-5211,Instant Pot Duo 7-in-1,Home & Kitchen,Instant Pot,3,109.32,0.0,19.68,10.12,357.76,Credit Card,Delivered,Erie,PA,USA,SELL-304
ORD0003984,2024-04-19,CUST-09318,Robert Miller,PROD-4569,Brita Water Filter Pitcher,Home & Kitchen,Brita,1,22.76,7.36,0.82,33.95,50.17,Debit Card,Delivered,Virginia Beach,VA,USA,SELL-938
ORD0003985,2024-08-12,CUST-00563,John Smith,PROD-1039,Calvin Klein Cotton Classics Boxer Briefs,Clothing & Fashion,Calvin Klein,3,51.32,0.0,14.24,0.0,168.2,Credit Card,Delivered,Unknown,CA,USA,SELL-367
ORD0003986,2021-11-27,CUST-11094,John Smith,PROD-2808,Mattel Games UNO,Toys & Games,Mattel,3,6.54,2.97,1.25,11.24,29.14,Credit Card,Processing,Akron,OH,USA,SELL-124
ORD0003987,2023-06-25,CUST-00349,Linda Rodriguez,PROD-6388,Garmin Forerunner 245,Sports & Fitness,Garmin,1,341.64,46.25,17.72,18.63,331.74,Debit Card,Delivered,Lansing,MI,USA,SELL-323
ORD0003988,2020-12-17,CUST-00161,Jennifer Jones,PROD-7014,Lutron Caseta Smart Dimmer Switch,Tools & Home Improvement,Lutron,1,62.71,0.0,4.39,0.0,67.1,Credit Card,Delivered,Orlando,FL,USA,SELL-546
ORD0003989,2021-11-24,CUST-00261,Linda Rodriguez,PROD-9017,Dune,Books & Media,Frank Herbert,1,10.5,0.0,1.08,9.99,21.57,Credit Card,Delivered,Aurora,IL,USA,SELL-150
ORD0003990,2024-12-09,CUST-00590,Linda Rodriguez,PROD-7965,Dune,Books & Media,Frank Herbert,2,11.48,0.0,2.04,5.99,30.99,Apple Pay,Delivered,New York,NY,USA,SELL-836
ORD0003991,2021-07-31,CUST-00326,David Martinez,PROD-3644,Barbie Dreamhouse,Toys & Games,Mattel,1,214.77,65.98,11.16,0.0,159.95,Credit Card,Delivered,Cleveland,OH,USA,SELL-579
ORD0003992,2021-03-10,CUST-00539,Elizabeth Davis,PROD-9405,Vital Proteins Collagen Peptides,Health & Personal Care,Vital Proteins,1,28.1,17.14,0.88,9.99,21.83,Credit Card,Delivered,Atlanta,GA,USA,SELL-699
ORD0003993,2024-03-06,CUST-01014,Mary Johnson,PROD-6402,Catan Board Game,Toys & Games,Catan Studio,2,56.29,0.0,7.46,0.0,120.04,PayPal,Delivered,Newark,NJ,USA,SELL-651
ORD0003994,2024-05-17,CUST-00475,David Martinez,PROD-3993,Adidas Essentials Track Jacket,Clothing & Fashion,Adidas,1,59.97,0.0,0.0,0.0,59.97,Credit Card,Delivered,Salem,OR,USA,SELL-687
ORD0003995,2024-11-25,CUST-04153,Linda Rodriguez,PROD-9477,TRX All-in-One Suspension Trainer,Sports & Fitness,TRX,1,243.36,0.0,14.6,14.87,0.0,PayPal,Cancelled,Philadelphia,PA,USA,SELL-483
ORD0003996,2020-08-14,CUST-01398,David Martinez,PROD-8530,BIC Round Stic Xtra Life Ball Pen,Office Products,BIC,4,5.83,0.0,2.22,9.99,35.53,Credit Card,Delivered,Memphis,TN,USA,SELL-222
ORD0003997,2020-11-20,CUST-00733,James Williams,PROD-6570,Ring Video Doorbell,Electronics,Amazon,6,207.32,0.0,118.17,0.0,1362.09,Credit Card,Delivered,Vancouver,WA,USA,SELL-496
ORD0003998,2020-04-10,CUST-00010,Robert Miller,PROD-9881,Catan Board Game,Toys & Games,Catan Studio,3,47.27,20.76,8.47,0.0,129.52,Credit Card,Delivered,Raleigh,NC,USA,SELL-432
ORD0003999,2021-12-10,CUST-09213,Mary Johnson,PROD-3435,Blue Yeti USB Microphone,Office Products,Blue,3,136.51,141.15,20.13,0.0,288.51,Credit Card,Delivered,Columbus,OH,USA,SELL-197
ORD0004000,2023-05-01,CUST-00213,David Martinez,PROD-1157,Lodge Cast Iron Skillet,Home & Kitchen,Lodge,1,31.02,0.0,2.61,23.8,57.43,Apple Pay,Delivered,Tucson,AZ,USA,SELL-665
ORD0004001,2021-07-02,CUST-00422,Patricia Brown,PROD-8556,Braun Series 7 Electric Razor,Health & Personal Care,Braun,1,147.32,0.0,11.05,0.0,158.37,Credit Card,Delivered,Akron,OH,USA,SELL-798
ORD0004002,2023-12-24,CUST-00592,Jennifer Jones,PROD-7588,Waterpik Aquarius Water Flosser,Health & Personal Care,Waterpik,3,79.67,0.0,24.5,0.0,263.51,Credit Card,Delivered,Chicago,IL,USA,SELL-209
ORD0004003,2022-03-05,CUST-11634,Elizabeth Davis,PROD-8837,Keurig K-Classic Coffee Maker,Home & Kitchen,Keurig,1,144.4,0.0,14.8,25.91,185.11,Debit Card,Delivered,Aurora,IL,USA,SELL-764
ORD0004004,2021-03-16,CUST-07211,Robert Miller,PROD-8918,Shark NV352 Navigator Lift-Away,Home & Kitchen,Shark,1,206.19,31.22,15.53,36.84,227.34,Debit Card,Delivered,New York,NY,USA,SELL-330
ORD0004005,2021-09-24,CUST-08784,Mary Johnson,PROD-1873,The Psychology of Money,Books & Media,Morgan Housel,1,14.92,0.0,0.99,7.49,23.4,Credit Card,Delivered,Jersey City,NJ,USA,SELL-950
ORD0004006,2024-11-20,CUST-00589,Patricia Brown,PROD-4480,Catan Board Game,Toys & Games,Catan Studio,3,55.75,0.0,10.04,0.0,177.29,PayPal,Delivered,Detroit,MI,USA,SELL-237
ORD0004007,2020-07-12,CUST-05283,Robert Miller,PROD-1555,Kindle Paperwhite,Electronics,Amazon,1,136.42,0.0,11.46,0.0,147.88,Debit Card,Delivered,Phoenix,AZ,USA,SELL-147
ORD0004008,2022-10-31,CUST-00015,,PROD-4030,Garmin Forerunner 245,Sports & Fitness,Garmin,3,326.31,180.88,49.88,26.36,874.29,Debit Card,Delivered,Worcester,MA,USA,SELL-325
ORD0004009,2024-08-03,CUST-00258,David Martinez,PROD-8885,LEGO Star Wars Millennium Falcon,Toys & Games,LEGO,1,194.35,26.99,15.9,0.0,183.26,BNPL,Delivered,Seattle,WA,USA,SELL-908
ORD0004010,2022-03-03,CUST-14414,Robert Miller,PROD-3117,Waterpik Aquarius Water Flosser,Health & Personal Care,Waterpik,2,77.05,51.68,6.15,0.0,108.57,Credit Card,Delivered,Detroit,MI,USA,SELL-965
ORD0004011,2022-11-07,CUST-01637,Patricia Brown,PROD-7381,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,1,49.57,7.54,3.47,28.63,74.13,Credit Card,Delivered,Dallas,TX,USA,SELL-757
ORD0004012,2020-04-28,CUST-11765,Michael Garcia,PROD-2577,BIC Round Stic Xtra Life Ball Pen,Office Products,BIC,1,6.19,2.12,0.34,11.24,15.65,Debit Card,Processing,Phoenix,AZ,USA,SELL-518
ORD0004013,2022-08-20,CUST-12990,James Williams,PROD-4834,Adid4s Ess3nti4ls Tr4ck J4ck3t,Clothing & Fashion,Adidas,1,52.56,0.0,4.99,0.0,57.55,Credit Card,Delivered,Nashville,TN,USA,SELL-288
ORD0004014,2022-06-27,CUST-00549,James Williams,PROD-5473,Kind Bars Dark Chocolate Nuts & Sea Salt,Grocery & Gourmet Food,KIND,1,20.13,2.72,1.78,5.99,25.18,Credit Card,Delivered,Rockford,IL,USA,SELL-187
ORD0004015,2021-08-18,CUST-00080,David Martinez,PROD-3560,Logitech C920x HD Pro Webcam,Office Products,Logitech,1,73.83,0.0,6.09,0.0,79.92,Credit Card,Delivered,San Antonio,TX,USA,SELL-229
ORD0004016,2021-08-17,CUST-00421,Michael Garcia,PROD-5773,Project Hail Mary,Books & Media,Andy Weir,1,19.56,10.39,0.69,9.99,19.85,Credit Card,Delivered,Cincinnati,OH,USA,SELL-758
ORD0004017,2020-11-29,CUST-09771,Patricia Brown,PROD-2421,The Psychology of Money,Books & Media,Morgan Housel,3,14.75,6.04,0.0,0.0,38.21,PayPal,Delivered,Salem,OR,USA,SELL-595
ORD0004018,2021-08-13,CUST-08140,Robert Miller,PROD-7493,Wyze Cam v3,Electronics,Wyze,3,37.66,0.0,0.0,0.0,112.98,Credit Card,Delivered,Nashua,NH,USA,SELL-390
ORD0004019,2022-04-13,CUST-00534,Robert Miller,PROD-6481,Kind Bars Dark Chocolate Nuts & Sea Salt,Grocery & Gourmet Food,KIND,4,20.3,8.43,6.46,0.0,79.23,PayPal,Delivered,New York,NY,USA,SELL-630
ORD0004020,2023-03-13,CUST-10126,Robert Miller,PROD-3588,Milwaukee M18 Fuel Impact Driver,Tools & Home Improvement,Milwaukee,2,212.9,0.0,37.79,0.0,463.59,Credit Card,Delivered,Rochester,NY,USA,SELL-129
