CustomerID,CustomerName,Customer_Type,City,State,Country
CUST-02279,Elizabeth Davis,New,Los Angeles,CA,USA
CUST-13753,Elizabeth Davis,New,Los Angeles,CA,USA
CUST-08688,Mary Johnson,New,Salem,OR,USA
CUST-14124,Robert Miller,New,Nashville,TN,USA
CUST-04875,James Williams,New,Vancouver,WA,USA
CUST-02574,Mary Johnson,New,Newark,NJ,USA
CUST-02232,Robert Miller,New,Atlanta,GA,USA
CUST-04714,David Martinez,New,Augusta,GA,USA
CUST-04317,Jennifer Jones,New,Buffalo,NY,USA
CUST-04416,Elizabeth Davis,New,Erie,PA,USA
CUST-01259,Patricia Brown,New,Nashua,NH,USA
CUST-07242,Elizabeth Davis,New,Seattle,WA,USA
CUST-01446,Robert Miller,New,Mesa,AZ,USA
CUST-06090,Jennifer Jones,New,Newark,NJ,USA
CUST-14834,David Martinez,New,Atlanta,GA,USA
CUST-02577,Michael Garcia,New,Nashua,NH,USA
CUST-02908,John Smith,New,Tacoma,WA,USA
CUST-03408,Jennifer Jones,New,Portland,OR,USA
CUST-07812,Michael Garcia,New,Scottsdale,AZ,USA
CUST-10604,Mary Johnson,New,Nashua,NH,USA
CUST-14906,Patricia Brown,New,Sacramento,CA,USA
CUST-04892,John Smith,New,Seattle,WA,USA
CUST-05365,Mary Johnson,New,Nashville,TN,USA
CUST-02555,Mary Johnson,New,Miami,FL,USA
CUST-13861,John Smith,New,Nashua,NH,USA
CUST-08589,John Smith,New,Lansing,MI,USA
CUST-10283,James Williams,New,Miami,FL,USA
CUST-03693,James Williams,New,Raleigh,NC,USA
CUST-03466,Mary Johnson,New,Charlotte,NC,USA
CUST-06509,David Martinez,New,Salem,OR,USA
CUST-11555,Mary Johnson,New,Buffalo,NY,USA
CUST-05124,Jennifer Jones,New,New York,NY,USA
CUST-14475,Linda Rodriguez,New,Boston,MA,USA
CUST-08787,Elizabeth Davis,New,Rockford,IL,USA
CUST-03401,John Smith,New,Manchester,NH,USA
CUST-08693,James Williams,New,Unknown,FL,USA
CUST-11684,Mary Johnson,New,Jacksonville,FL,USA
CUST-13298,James Williams,New,Cincinnati,OH,USA
CUST-02235,Michael Garcia,New,Unknown,NC,USA
CUST-09112,Mary Johnson,New,Nashville,TN,USA
CUST-04066,David Martinez,New,Los Angeles,CA,USA
CUST-03664,Robert Miller,New,Austin,TX,USA
CUST-06741,Patricia Brown,New,Raleigh,NC,USA
CUST-11318,Michael Garcia,New,Rochester,NY,USA
CUST-10674,John Smith,New,Virginia Beach,VA,USA
CUST-11679,Patricia Brown,New,Scottsdale,AZ,USA
CUST-04642,John Smith,New,Cleveland,OH,USA
CUST-13002,Michael Garcia,New,Tampa,FL,USA
CUST-07268,Mary Johnson,New,Atlanta,GA,USA
CUST-08707,Elizabeth Davis,New,Vancouver,WA,USA
CUST-11276,David Martinez,New,Scottsdale,AZ,USA
CUST-05129,John Smith,New,Scottsdale,AZ,USA
CUST-02793,Robert Miller,New,Worcester,MA,USA
CUST-03933,Mary Johnson,New,Vancouver,WA,USA
CUST-03863,James Williams,New,Naperville,IL,USA
CUST-06391,John Smith,New,Manchester,NH,USA
CUST-09997,Mary Johnson,New,Richmond,VA,USA
CUST-06444,Linda Rodriguez,New,Houston,TX,USA
CUST-06128,David Martinez,New,Jersey City,NJ,USA
CUST-01558,David Martinez,New,Vancouver,WA,USA
CUST-06638,Mary Johnson,New,Charlotte,NC,USA
CUST-03978,Jennifer Jones,New,Atlanta,GA,USA
CUST-02918,Elizabeth Davis,New,Boston,MA,USA
CUST-06070,James Williams,New,Nashville,TN,USA
CUST-07959,Robert Miller,New,San Francisco,CA,USA
CUST-13730,Mary Johnson,New,Detroit,MI,USA
CUST-13154,Jennifer Jones,New,New York,NY,USA
CUST-03263,Michael Garcia,New,New York,NY,USA
CUST-03293,Jennifer Jones,New,Jersey City,NJ,USA
CUST-10103,Michael Garcia,New,Reading,PA,USA
CUST-02435,Mary Johnson,New,San Diego,CA,USA
CUST-14328,James Williams,New,San Francisco,CA,USA
CUST-13070,Elizabeth Davis,New,San Francisco,CA,USA
CUST-10957,Robert Miller,New,San Diego,CA,USA
CUST-06267,John Smith,New,Orlando,FL,USA
CUST-10142,John Smith,New,Virginia Beach,VA,USA
CUST-05267,Linda Rodriguez,New,Phoenix,AZ,USA
CUST-05301,Elizabeth Davis,New,Nashua,NH,USA
CUST-04395,Patricia Brown,New,Los Angeles,CA,USA
CUST-14311,Patricia Brown,New,Detroit,MI,USA
CUST-03115,David Martinez,New,Scottsdale,AZ,USA
CUST-05316,John Smith,New,Tampa,FL,USA
CUST-13752,James Williams,New,Worcester,MA,USA
CUST-04472,James Williams,New,Erie,PA,USA
CUST-01179,Linda Rodriguez,New,Portland,OR,USA
CUST-12875,James Williams,New,Portland,OR,USA
CUST-04554,Michael Garcia,New,Jersey City,NJ,USA
CUST-13151,Elizabeth Davis,New,Richmond,VA,USA
CUST-13178,Jennifer Jones,New,Newark,NJ,USA
CUST-06652,Michael Garcia,New,Raleigh,NC,USA
CUST-05981,James Williams,New,Boston,MA,USA
CUST-14868,Elizabeth Davis,New,Seattle,WA,USA
CUST-07585,David Martinez,New,Dallas,TX,USA
CUST-01666,James Williams,New,Jersey City,NJ,USA
CUST-14644,Michael Garcia,New,Richmond,VA,USA
CUST-09877,,New,Raleigh,NC,USA
CUST-10195,Jennifer Jones,New,Seattle,WA,USA
CUST-09840,John Smith,New,Chicago,IL,USA
CUST-06367,David Martinez,New,Cleveland,OH,USA
CUST-09764,David Martinez,New,Columbus,OH,USA
CUST-06734,David Martinez,New,Portland,OR,USA
CUST-03930,Mary Johnson,New,Virginia Beach,VA,USA
CUST-06196,Robert Miller,New,Erie,PA,USA
CUST-13841,Patricia Brown,New,Worcester,MA,USA
CUST-11247,,New,Dallas,TX,USA
CUST-12714,Mary Johnson,New,Vancouver,WA,USA
CUST-09847,Elizabeth Davis,New,Salem,OR,USA
CUST-01857,David Martinez,New,Rochester,NY,USA
CUST-06385,Mary Johnson,New,Charlotte,NC,USA
CUST-10425,Michael Garcia,New,Boston,MA,USA
CUST-12415,James Williams,New,Detroit,MI,USA
CUST-12271,Jennifer Jones,New,Cincinnati,OH,USA
CUST-06412,Mary Johnson,New,Rochester,NY,USA
CUST-14967,Elizabeth Davis,New,San Francisco,CA,USA
CUST-07629,James Williams,New,Vancouver,WA,USA
CUST-04793,David Martinez,New,Phoenix,AZ,USA
CUST-07557,Patricia Brown,New,,FL,USA
CUST-05492,John Smith,New,Richmond,VA,USA
CUST-09023,Robert Miller,New,Portland,OR,USA
CUST-08966,Jennifer Jones,New,Savannah,GA,USA
CUST-03341,James Williams,New,Philadelphia,PA,USA
CUST-09601,Elizabeth Davis,New,Tacoma,WA,USA
CUST-12389,David Martinez,New,Houston,TX,USA
CUST-08106,David Martinez,New,San Diego,CA,USA
CUST-04547,Mary Johnson,New,Los Angeles,CA,USA
CUST-06711,Linda Rodriguez,New,Cincinnati,OH,USA
CUST-13492,Robert Miller,New,Aurora,IL,USA
CUST-05913,Patricia Brown,New,Salem,OR,USA
CUST-09862,Michael Garcia,New,Tucson,AZ,USA
CUST-07437,John Smith,New,Akron,OH,USA
CUST-04532,Jennifer Jones,New,Phoenix,AZ,USA
CUST-13051,Elizabeth Davis,New,Lansing,MI,USA
CUST-09280,Patricia Brown,New,Miami,FL,USA
CUST-12202,Michael Garcia,New,Virginia Beach,VA,USA
CUST-13927,Mary Johnson,New,Richmond,VA,USA
CUST-11998,Elizabeth Davis,New,Columbus,OH,USA
CUST-14623,Patricia Brown,New,San Antonio,TX,USA
CUST-13767,David Martinez,New,Rochester,NY,USA
CUST-11178,Michael Garcia,New,Jersey City,NJ,USA
CUST-10226,David Martinez,New,Phoenix,AZ,USA
CUST-07168,Jennifer Jones,New,Raleigh,NC,USA
CUST-01447,Elizabeth Davis,New,Tacoma,WA,USA
CUST-11213,David Martinez,New,Cincinnati,OH,USA
CUST-09639,James Williams,New,Manchester,NH,USA
CUST-03265,David Martinez,New,Raleigh,NC,USA
CUST-01608,Robert Miller,New,Jersey City,NJ,USA
CUST-01460,Elizabeth Davis,New,Raleigh,NC,USA
CUST-09970,John Smith,New,Jersey City,NJ,USA
CUST-06542,Robert Miller,New,Mesa,AZ,USA
CUST-09476,Michael Garcia,New,Tacoma,WA,USA
CUST-12267,,New,Nashville,TN,USA
CUST-11643,Jennifer Jones,New,Orlando,FL,USA
CUST-14639,Linda Rodriguez,New,Grand Rapids,MI,USA
CUST-10139,Jennifer Jones,New,Raleigh,NC,USA
CUST-01311,David Martinez,New,Raleigh,NC,USA
CUST-02658,John Smith,New,Newark,NJ,USA
CUST-08413,Patricia Brown,New,Cincinnati,OH,USA
CUST-14112,Mary Johnson,New,Austin,TX,USA
CUST-03156,Patricia Brown,New,Erie,PA,USA
CUST-11289,Michael Garcia,New,Rockford,IL,USA
CUST-11708,Robert Miller,New,Pittsburgh,PA,USA
CUST-09042,David Martinez,New,Salem,OR,USA
CUST-09622,Robert Miller,New,Rochester,NY,USA
CUST-06073,Michael Garcia,New,Richmond,VA,USA
CUST-04350,Jennifer Jones,New,Lansing,MI,USA
CUST-03924,James Williams,New,Manchester,NH,USA
CUST-02862,James Williams,New,Rockford,IL,USA
CUST-07409,Elizabeth Davis,New,Newark,NJ,USA
CUST-14791,Michael Garcia,New,Sacramento,CA,USA
CUST-05753,Linda Rodriguez,New,Raleigh,NC,USA
CUST-09059,Patricia Brown,New,Pittsburgh,PA,USA
CUST-01105,Elizabeth Davis,New,Allentown,PA,USA
CUST-02239,David Martinez,New,Charlotte,NC,USA
CUST-01273,Robert Miller,New,Worcester,MA,USA
CUST-02312,Jennifer Jones,New,Erie,PA,USA
CUST-14236,Patricia Brown,New,Richmond,VA,USA
CUST-11605,Robert Miller,New,Manchester,NH,USA
CUST-13006,James Williams,New,Augusta,GA,USA
CUST-13693,Jennifer Jones,New,Atlanta,GA,USA
CUST-01774,Elizabeth Davis,New,Virginia Beach,VA,USA
CUST-02762,David Martinez,New,Grand Rapids,MI,USA
CUST-13891,Robert Miller,New,,OH,USA
CUST-01985,Patricia Brown,New,Jacksonville,FL,USA
CUST-05884,John Smith,New,Macon,GA,USA
CUST-05750,Mary Johnson,New,New York,NY,USA
CUST-06373,Patricia Brown,New,San Francisco,CA,USA
CUST-01212,John Smith,New,Nashua,NH,USA
CUST-04590,James Williams,New,Savannah,GA,USA
CUST-01347,John Smith,New,Pittsburgh,PA,USA
CUST-04748,Mary Johnson,New,Reading,PA,USA
CUST-12004,John Smith,New,Chicago,IL,USA
CUST-13211,John Smith,New,,MA,USA
CUST-02982,Mary Johnson,New,Mesa,AZ,USA
CUST-01341,Michael Garcia,New,Salem,OR,USA
CUST-09240,Michael Garcia,New,Unknown,OR,USA
CUST-05109,Michael Garcia,New,Charlotte,NC,USA
CUST-02045,James Williams,New,Akron,OH,USA
CUST-05921,Jennifer Jones,New,Detroit,MI,USA
CUST-13929,John Smith,New,Unknown,OH,USA
CUST-04510,Robert Miller,New,Naperville,IL,USA
CUST-02724,,New,Allentown,PA,USA
CUST-02778,Michael Garcia,New,Raleigh,NC,USA
CUST-02821,Elizabeth Davis,New,New York,NY,USA
CUST-10230,Patricia Brown,New,Detroit,MI,USA
CUST-07422,James Williams,New,Worcester,MA,USA
CUST-04929,Michael Garcia,New,Aurora,IL,USA
CUST-09508,Mary Johnson,New,Philadelphia,PA,USA
CUST-08243,Michael Garcia,New,Akron,OH,USA
CUST-01364,Robert Miller,New,Raleigh,NC,USA
CUST-04640,David Martinez,New,Dallas,TX,USA
CUST-01458,Jennifer Jones,New,Columbus,OH,USA
CUST-09967,Michael Garcia,New,New York,NY,USA
CUST-04007,Elizabeth Davis,New,Charlotte,NC,USA
CUST-06419,Michael Garcia,New,Nashville,TN,USA
CUST-09869,Linda Rodriguez,New,Sacramento,CA,USA
CUST-07400,Mary Johnson,New,Naperville,IL,USA
CUST-05903,Mary Johnson,New,Augusta,GA,USA
CUST-07613,David Martinez,New,Savannah,GA,USA
CUST-10001,Mary Johnson,New,Boston,MA,USA
CUST-01475,James Williams,New,Columbus,OH,USA
CUST-04368,David Martinez,New,Richmond,VA,USA
CUST-11887,Robert Miller,New,Rochester,NY,USA
CUST-04673,Michael Garcia,New,Chicago,IL,USA
CUST-05508,Patricia Brown,New,Allentown,PA,USA
CUST-11330,John Smith,New,New York,NY,USA
CUST-07328,Robert Miller,New,,GA,USA
CUST-07309,John Smith,New,Rochester,NY,USA
CUST-03584,Robert Miller,New,Vancouver,WA,USA
CUST-06281,David Martinez,New,Newark,NJ,USA
CUST-03361,Robert Miller,New,Nashville,TN,USA
CUST-12962,James Williams,New,Salem,OR,USA
CUST-09910,Michael Garcia,New,Aurora,IL,USA
CUST-03541,Jennifer Jones,New,San Antonio,TX,USA
CUST-06008,Jennifer Jones,New,Salem,OR,USA
CUST-08641,John Smith,New,Macon,GA,USA
CUST-06488,Jennifer Jones,New,Tucson,AZ,USA
CUST-05472,Mary Johnson,New,Savannah,GA,USA
CUST-11311,James Williams,New,Unknown,PA,USA
CUST-13133,Elizabeth Davis,New,Fort Worth,TX,USA
CUST-05071,Mary Johnson,New,Rochester,NY,USA
CUST-11328,Jennifer Jones,New,Nashville,TN,USA
CUST-05516,David Martinez,New,Columbus,OH,USA
CUST-02538,Jennifer Jones,New,Memphis,TN,USA
CUST-05874,James Williams,New,Akron,OH,USA
CUST-07418,Patricia Brown,New,Rochester,NY,USA
CUST-03367,John Smith,New,Jersey City,NJ,USA
CUST-03668,Mary Johnson,New,Jersey City,NJ,USA
CUST-07382,Elizabeth Davis,New,Richmond,VA,USA
CUST-03779,Elizabeth Davis,New,Atlanta,GA,USA
CUST-02664,Mary Johnson,New,Seattle,WA,USA
CUST-08945,Robert Miller,New,Erie,PA,USA
CUST-10868,Jennifer Jones,New,Erie,PA,USA
CUST-04799,John Smith,New,Seattle,WA,USA
CUST-06434,James Williams,New,Mesa,AZ,USA
CUST-04753,James Williams,New,Jersey City,NJ,USA
CUST-09332,Mary Johnson,New,Portland,OR,USA
CUST-00775,Patricia Brown,New,Allentown,PA,USA
CUST-02393,John Smith,New,Tampa,FL,USA
CUST-08544,Elizabeth Davis,New,Virginia Beach,VA,USA
CUST-13385,Mary Johnson,New,,OR,USA
CUST-11005,Jennifer Jones,New,Macon,GA,USA
CUST-01492,Elizabeth Davis,New,Charlotte,NC,USA
CUST-09572,Mary Johnson,New,Austin,TX,USA
CUST-06658,Patricia Brown,New,Salem,OR,USA
CUST-04330,Elizabeth Davis,New,Nashua,NH,USA
CUST-04678,Mary Johnson,New,Charlotte,NC,USA
CUST-06866,James Williams,New,Nashville,TN,USA
CUST-07918,Elizabeth Davis,New,Detroit,MI,USA
CUST-14602,,New,Scottsdale,AZ,USA
CUST-12970,David Martinez,New,Portland,OR,USA
CUST-11027,Jennifer Jones,New,Unknown,IL,USA
CUST-10269,Michael Garcia,New,Detroit,MI,USA
CUST-10989,John Smith,New,Richmond,VA,USA
CUST-09502,Elizabeth Davis,New,Buffalo,NY,USA
CUST-14016,James Williams,New,Nashville,TN,USA
CUST-04946,David Martinez,New,Salem,OR,USA
CUST-12699,Elizabeth Davis,New,Erie,PA,USA
CUST-03980,Jennifer Jones,New,San Francisco,CA,USA
CUST-05350,John Smith,New,San Jose,CA,USA
CUST-13134,Michael Garcia,New,Austin,TX,USA
CUST-13142,,New,Naperville,IL,USA
CUST-08093,Mary Johnson,New,,NJ,USA
CUST-08425,James Williams,New,Boston,MA,USA
CUST-03771,Patricia Brown,New,Erie,PA,USA
CUST-06864,Michael Garcia,New,Nashua,NH,USA
CUST-00783,Mary Johnson,New,Portland,OR,USA
CUST-10007,Michael Garcia,New,Columbus,OH,USA
CUST-01153,John Smith,New,Miami,FL,USA
CUST-05174,Patricia Brown,New,Tacoma,WA,USA
CUST-01815,Linda Rodriguez,New,Philadelphia,PA,USA
CUST-04716,John Smith,New,Tampa,FL,USA
CUST-10090,Elizabeth Davis,New,Jacksonville,FL,USA
CUST-11400,Robert Miller,New,Worcester,MA,USA
CUST-11536,David Martinez,New,Jacksonville,FL,USA
CUST-10146,James Williams,New,Memphis,TN,USA
CUST-05206,John Smith,New,Vancouver,WA,USA
CUST-01467,Robert Miller,New,San Francisco,CA,USA
CUST-05030,Robert Miller,New,Memphis,TN,USA
CUST-10364,Patricia Brown,New,Rochester,NY,USA
CUST-01928,Linda Rodriguez,New,Worcester,MA,USA
CUST-07420,Michael Garcia,New,Virginia Beach,VA,USA
CUST-03818,Michael Garcia,New,Nashua,NH,USA
CUST-09976,John Smith,New,Memphis,TN,USA
CUST-01833,Robert Miller,New,Nashville,TN,USA
CUST-07919,Robert Miller,New,Worcester,MA,USA
CUST-12906,Linda Rodriguez,New,Macon,GA,USA
CUST-03232,Mary Johnson,New,Virginia Beach,VA,USA
CUST-03640,Linda Rodriguez,New,New York,NY,USA
CUST-08273,Elizabeth Davis,New,Dallas,TX,USA
CUST-00848,Jennifer Jones,New,Virginia Beach,VA,USA
CUST-02350,James Williams,New,Tampa,FL,USA
CUST-03054,Linda Rodriguez,New,Charlotte,NC,USA
CUST-02146,,New,,CA,USA
CUST-13250,James Williams,New,Nashua,NH,USA
CUST-01323,Robert Miller,New,Augusta,GA,USA
CUST-13695,Michael Garcia,New,Worcester,MA,USA
CUST-03803,Elizabeth Davis,New,,FL,USA
CUST-06063,David Martinez,New,Unknown,IL,USA
CUST-10034,John Smith,New,Aurora,IL,USA
CUST-02934,Robert Miller,New,San Antonio,TX,USA
CUST-00910,David Martinez,New,Scottsdale,AZ,USA
CUST-09339,Mary Johnson,New,Chicago,IL,USA
CUST-07834,James Williams,New,Virginia Beach,VA,USA
CUST-14369,James Williams,New,Akron,OH,USA
CUST-03835,Michael Garcia,New,Virginia Beach,VA,USA
CUST-03812,Mary Johnson,New,Savannah,GA,USA
CUST-05684,Mary Johnson,New,Augusta,GA,USA
CUST-10430,John Smith,New,Scottsdale,AZ,USA
CUST-05501,Patricia Brown,New,Houston,TX,USA
CUST-08930,Mary Johnson,New,Newark,NJ,USA
CUST-01713,Patricia Brown,New,Tacoma,WA,USA
CUST-12512,David Martinez,New,Tampa,FL,USA
CUST-13359,Elizabeth Davis,New,Richmond,VA,USA
CUST-06527,David Martinez,New,Seattle,WA,USA
CUST-05802,Robert Miller,New,Tacoma,WA,USA
CUST-10441,James Williams,New,Unknown,NC,USA
CUST-05138,Michael Garcia,New,San Jose,CA,USA
CUST-06751,Jennifer Jones,New,Newark,NJ,USA
CUST-10648,John Smith,New,Los Angeles,CA,USA
CUST-14896,Patricia Brown,New,San Francisco,CA,USA
CUST-06514,James Williams,New,Nashua,NH,USA
CUST-14771,Mary Johnson,New,Atlanta,GA,USA
CUST-12912,Robert Miller,New,Miami,FL,USA
CUST-06432,Patricia Brown,New,Orlando,FL,USA
CUST-12872,Michael Garcia,New,Salem,OR,USA
CUST-07920,Linda Rodriguez,New,Cleveland,OH,USA
CUST-14511,Mary Johnson,New,San Diego,CA,USA
CUST-07126,John Smith,New,Naperville,IL,USA
CUST-06278,Mary Johnson,New,Sacramento,CA,USA
CUST-09259,Elizabeth Davis,New,Jacksonville,FL,USA
CUST-05868,John Smith,New,Nashua,NH,USA
CUST-05579,Michael Garcia,New,Memphis,TN,USA
CUST-07552,Patricia Brown,New,Raleigh,NC,USA
CUST-06778,Mary Johnson,New,Manchester,NH,USA
CUST-02461,Mary Johnson,New,Raleigh,NC,USA
CUST-12679,Linda Rodriguez,New,Los Angeles,CA,USA
CUST-10630,Mary Johnson,New,Boston,MA,USA
CUST-04090,Mary Johnson,New,Nashua,NH,USA
CUST-03576,Michael Garcia,New,Mesa,AZ,USA
CUST-02850,John Smith,New,Orlando,FL,USA
CUST-10398,Linda Rodriguez,New,Phoenix,AZ,USA
CUST-10733,James Williams,New,Jersey City,NJ,USA
CUST-02166,Michael Garcia,New,Macon,GA,USA
CUST-03510,John Smith,New,Salem,OR,USA
CUST-08900,James Williams,New,Newark,NJ,USA
CUST-10258,Jennifer Jones,New,Naperville,IL,USA
CUST-14267,Jennifer Jones,New,Buffalo,NY,USA
CUST-06135,Elizabeth Davis,New,Unknown,NY,USA
CUST-01787,Robert Miller,New,Salem,OR,USA
CUST-13196,David Martinez,New,Lansing,MI,USA
CUST-05172,Michael Garcia,New,Nashville,TN,USA
CUST-09891,John Smith,New,Virginia Beach,VA,USA
CUST-02097,Elizabeth Davis,New,Charlotte,NC,USA
CUST-04209,Michael Garcia,New,Cleveland,OH,USA
CUST-14171,David Martinez,New,Los Angeles,CA,USA
CUST-01812,Patricia Brown,New,Grand Rapids,MI,USA
CUST-06424,,New,San Jose,CA,USA
CUST-08743,Michael Garcia,New,Virginia Beach,VA,USA
CUST-00886,James Williams,New,Cleveland,OH,USA
CUST-04378,James Williams,New,Rochester,NY,USA
CUST-08663,Robert Miller,New,Newark,NJ,USA
CUST-04001,Elizabeth Davis,New,Rockford,IL,USA
CUST-08567,James Williams,New,Memphis,TN,USA
CUST-02977,Robert Miller,New,Jersey City,NJ,USA
CUST-07490,Mary Johnson,New,Nashua,NH,USA
CUST-03738,Robert Miller,New,Boston,MA,USA
CUST-11741,David Martinez,New,Charlotte,NC,USA
CUST-00806,Mary Johnson,New,Detroit,MI,USA
CUST-03381,Patricia Brown,New,Boston,MA,USA
CUST-01886,John Smith,New,,NC,USA
CUST-07024,Elizabeth Davis,New,Seattle,WA,USA
CUST-05147,Patricia Brown,New,Portland,OR,USA
CUST-09573,John Smith,New,Buffalo,NY,USA
CUST-13773,Patricia Brown,New,Rockford,IL,USA
CUST-02895,Jennifer Jones,New,Cleveland,OH,USA
CUST-01252,Jennifer Jones,New,San Diego,CA,USA
CUST-01393,Michael Garcia,New,Miami,FL,USA
CUST-01517,Elizabeth Davis,New,Nashville,TN,USA
CUST-03176,Jennifer Jones,New,Salem,OR,USA
CUST-12536,Robert Miller,New,Columbus,OH,USA
CUST-03873,David Martinez,New,Rochester,NY,USA
CUST-12074,James Williams,New,Manchester,NH,USA
CUST-08684,Patricia Brown,New,San Jose,CA,USA
CUST-11159,David Martinez,New,Savannah,GA,USA
CUST-08521,Michael Garcia,New,Tacoma,WA,USA
CUST-07692,John Smith,New,Akron,OH,USA
CUST-09534,Jennifer Jones,New,Newark,NJ,USA
CUST-04842,Michael Garcia,New,Chicago,IL,USA
CUST-04288,Mary Johnson,New,Dallas,TX,USA
CUST-10607,James Williams,New,Memphis,TN,USA
CUST-12840,Patricia Brown,New,Boston,MA,USA
CUST-12633,John Smith,New,Boston,MA,USA
CUST-04104,Jennifer Jones,New,Memphis,TN,USA
CUST-09634,Elizabeth Davis,New,Savannah,GA,USA
CUST-01778,Elizabeth Davis,New,Memphis,TN,USA
CUST-06134,Linda Rodriguez,New,Portland,OR,USA
CUST-11147,Michael Garcia,New,Worcester,MA,USA
CUST-13892,Elizabeth Davis,New,Augusta,GA,USA
CUST-04778,Mary Johnson,New,Nashua,NH,USA
CUST-04802,David Martinez,New,Tampa,FL,USA
CUST-03979,Jennifer Jones,New,Erie,PA,USA
CUST-09150,Robert Miller,New,Virginia Beach,VA,USA
CUST-14900,Michael Garcia,New,San Diego,CA,USA
CUST-07554,John Smith,New,Mesa,AZ,USA
CUST-03264,Robert Miller,New,Worcester,MA,USA
CUST-02299,Robert Miller,New,Newark,NJ,USA
CUST-13829,Elizabeth Davis,New,Boston,MA,USA
CUST-02864,Jennifer Jones,New,Newark,NJ,USA
CUST-07910,John Smith,New,Columbus,OH,USA
CUST-09519,James Williams,New,Jacksonville,FL,USA
CUST-01443,Jennifer Jones,New,Seattle,WA,USA
CUST-13824,Robert Miller,New,Manchester,NH,USA
CUST-14078,Michael Garcia,New,Scottsdale,AZ,USA
CUST-07274,Linda Rodriguez,New,Reading,PA,USA
CUST-05273,Robert Miller,New,Charlotte,NC,USA
CUST-01830,David Martinez,New,Cincinnati,OH,USA
CUST-13039,Michael Garcia,New,Boston,MA,USA
CUST-05098,Patricia Brown,New,Virginia Beach,VA,USA
CUST-07931,Jennifer Jones,New,Rochester,NY,USA
CUST-14793,Patricia Brown,New,Worcester,MA,USA
CUST-09133,James Williams,New,Detroit,MI,USA
CUST-06664,Patricia Brown,New,Charlotte,NC,USA
CUST-14451,Michael Garcia,New,Aurora,IL,USA
CUST-00822,Mary Johnson,New,Tacoma,WA,USA
CUST-01254,Robert Miller,New,Tucson,AZ,USA
CUST-13448,David Martinez,New,Newark,NJ,USA
CUST-10085,James Williams,New,Reading,PA,USA
CUST-09209,Michael Garcia,New,Cleveland,OH,USA
CUST-03471,Mary Johnson,New,Salem,OR,USA
CUST-12591,Elizabeth Davis,New,San Francisco,CA,USA
CUST-04712,David Martinez,New,Jersey City,NJ,USA
CUST-10651,Robert Miller,New,Nashville,TN,USA
CUST-07542,James Williams,New,Macon,GA,USA
CUST-05295,David Martinez,New,Charlotte,NC,USA
CUST-14760,Linda Rodriguez,New,Vancouver,WA,USA
CUST-11320,Elizabeth Davis,New,San Antonio,TX,USA
CUST-04730,Patricia Brown,New,Salem,OR,USA
CUST-03224,Mary Johnson,New,Portland,OR,USA
CUST-08870,James Williams,New,Virginia Beach,VA,USA
CUST-02827,Robert Miller,New,Worcester,MA,USA
CUST-03636,Mary Johnson,New,Pittsburgh,PA,USA
CUST-14141,John Smith,New,Jacksonville,FL,USA
CUST-02323,Michael Garcia,New,Philadelphia,PA,USA
CUST-09085,James Williams,New,Memphis,TN,USA
CUST-09875,Linda Rodriguez,New,Phoenix,AZ,USA
CUST-08397,James Williams,New,Chicago,IL,USA
CUST-04187,Patricia Brown,New,Charlotte,NC,USA
CUST-01750,Jennifer Jones,New,Tucson,AZ,USA
CUST-09167,David Martinez,New,New York,NY,USA
CUST-02316,Robert Miller,New,Rockford,IL,USA
CUST-01765,Mary Johnson,New,Portland,OR,USA
CUST-06357,Linda Rodriguez,New,Vancouver,WA,USA
CUST-00789,Elizabeth Davis,New,Akron,OH,USA
CUST-05804,David Martinez,New,Atlanta,GA,USA
CUST-10341,James Williams,New,Chicago,IL,USA
CUST-02712,Elizabeth Davis,New,Newark,NJ,USA
CUST-11911,John Smith,New,Virginia Beach,VA,USA
CUST-11393,Michael Garcia,New,Charlotte,NC,USA
CUST-08323,Robert Miller,New,Houston,TX,USA
CUST-09421,Jennifer Jones,New,Jersey City,NJ,USA
CUST-07106,Patricia Brown,New,Allentown,PA,USA
CUST-12339,Linda Rodriguez,New,Worcester,MA,USA
CUST-11720,Michael Garcia,New,Aurora,IL,USA
CUST-03019,Jennifer Jones,New,Pittsburgh,PA,USA
CUST-09077,Patricia Brown,New,Boston,MA,USA
CUST-08301,Linda Rodriguez,New,,OR,USA
CUST-08240,Michael Garcia,New,Virginia Beach,VA,USA
CUST-09018,James Williams,New,Atlanta,GA,USA
CUST-08836,David Martinez,New,Virginia Beach,VA,USA
CUST-09878,James Williams,New,Miami,FL,USA
CUST-13469,Michael Garcia,New,New York,NY,USA
CUST-08642,Linda Rodriguez,New,Worcester,MA,USA
CUST-02879,Linda Rodriguez,New,San Jose,CA,USA
CUST-08388,James Williams,New,Mesa,AZ,USA
CUST-07444,Elizabeth Davis,New,Manchester,NH,USA
CUST-02673,Elizabeth Davis,New,Raleigh,NC,USA
CUST-13902,Robert Miller,New,Detroit,MI,USA
CUST-06343,Patricia Brown,New,Columbus,OH,USA
CUST-06926,John Smith,New,San Antonio,TX,USA
CUST-08359,Elizabeth Davis,New,Cleveland,OH,USA
CUST-02027,Mary Johnson,New,Charlotte,NC,USA
CUST-14354,Elizabeth Davis,New,Tacoma,WA,USA
CUST-00972,James Williams,New,Jersey City,NJ,USA
CUST-01457,Michael Garcia,New,Virginia Beach,VA,USA
